planet_radius,Period(Days),host_star_id,planet_name
2.27,304,S68193640,Planet_1318
1.37,96,S394125166,Planet_1319
1.67,581,S81212001,Planet_1320
0.77,388,S305743877,Planet_1321
1.5699999999999998,65,S281795498,Planet_1322
1.7699999999999996,147,S22516402,Planet_1323
2.5699999999999994,279,S349552500,Planet_1324
2.1699999999999995,53,S262689575,Planet_1325
2.27,233,S293253336,Planet_1326
0.87,107,S281812116,Planet_1327
1.7699999999999996,261,S464405840,Planet_1328
1.0699999999999998,83,S352786602,Planet_1329
2.37,211,S269744862,Planet_1330
0.87,20,S167688990,Planet_1331
1.7699999999999996,35,S447823435,Planet_1332
0.77,627,S298810162,Planet_1333
2.6699999999999995,145,S386070101,Planet_1334
2.9699999999999998,333,S47295522,Planet_1335
2.1699999999999995,279,S236546180,Planet_1336
1.4699999999999998,181,S382474477,Planet_1337
0.67,76,S33949202,Planet_1338
0.87,307,S124494465,Planet_1339
1.4699999999999998,83,S429123688,Planet_1340
2.869999999999999,111,S170876763,Planet_1341
5.169999999999999,69,S155842257,Planet_1342
1.37,101,S1270862654,Planet_1343
1.37,53,S202276997,Planet_1344
0.77,123,S65263849,Planet_1345
1.5699999999999998,86,S354080845,Planet_1346
0.77,36,S671714237,Planet_1347
0.77,10,S357744191,Planet_1348
0.87,38,S422478973,Planet_1349
0.67,49,S362253884,Planet_1350
3.769999999999999,355,S298812498,Planet_1351
1.37,322,S105618383,Planet_1352
1.97,69,S305644718,Planet_1353
0.77,169,S436541121,Planet_1354
1.27,56,S7150142,Planet_1355
3.669999999999999,292,S308311310,Planet_1356
3.1699999999999995,376,S189576919,Planet_1357
2.1699999999999995,73,S227642705,Planet_1358
1.67,31,S91737974,Planet_1359
2.5699999999999994,95,S198511612,Planet_1360
3.27,234,S113492673,Planet_1361
1.4699999999999998,133,S343110556,Planet_1362
2.37,197,S159190692,Planet_1363
0.77,31,S318339281,Planet_1364
1.0699999999999998,13,S79454735,Planet_1365
0.67,128,S283819432,Planet_1366
2.6699999999999995,514,S364845199,Planet_1367
5.169999999999999,373,S136324903,Planet_1368
0.67,314,S151006728,Planet_1369
0.77,247,S270059638,Planet_1370
1.17,52,S167092174,Planet_1371
0.77,96,S341149986,Planet_1372
1.5699999999999998,430,S327669585,Planet_1373
3.1699999999999995,13,S355426648,Planet_1374
8.069999999999999,216,S428073480,Planet_1375
0.67,10,S450060052,Planet_1376
1.37,10,S144160090,Planet_1377
8.969999999999999,273,S150796339,Planet_1378
0.87,150,S155565608,Planet_1379
1.27,95,S386838171,Planet_1380
0.97,50,S122215177,Planet_1381
13.469999999999995,581,S263105734,Planet_1382
2.5699999999999994,306,S123089572,Planet_1383
1.0699999999999998,406,S37744975,Planet_1384
2.27,166,S377293776,Planet_1385
0.87,432,S284700100,Planet_1386
1.87,50,S25324562,Planet_1387
3.27,154,S156641715,Planet_1388
1.67,609,S351604689,Planet_1389
3.669999999999999,255,S79660594,Planet_1390
3.27,542,S985829358,Planet_1391
2.77,36,S243187830,Planet_1392
0.97,294,S382552502,Planet_1393
1.97,327,S202327848,Planet_1394
9.769999999999998,48,S11895653,Planet_1395
2.6699999999999995,236,S281667171,Planet_1396
3.27,24,S27533341,Planet_1397
1.0699999999999998,200,S51323309,Planet_1398
0.87,27,S397356212,Planet_1399
0.87,47,S51997615,Planet_1400
1.0699999999999998,277,S158116476,Planet_1401
1.5699999999999998,226,S25994438,Planet_1402
0.77,62,S357626805,Planet_1403
2.77,624,S171301335,Planet_1404
0.87,484,S268565917,Planet_1405
1.17,107,S150098542,Planet_1406
4.27,67,S165599288,Planet_1407
0.77,590,S119875474,Planet_1408
0.87,319,S286714587,Planet_1409
2.77,238,S291040350,Planet_1410
0.77,182,S81804380,Planet_1411
6.469999999999999,129,S423299828,Planet_1412
1.0699999999999998,171,S281040489,Planet_1413
1.5699999999999998,141,S362253884,Planet_1414
1.27,510,S410036073,Planet_1415
1.0699999999999998,235,S15611379,Planet_1416
0.87,148,S12652442,Planet_1417
1.67,575,S115595346,Planet_1418
1.97,19,S358243195,Planet_1419
3.669999999999999,358,S178246933,Planet_1420
2.27,331,Snan,Planet_1421
0.77,87,S48189085,Planet_1422
0.97,216,S148817620,Planet_1423
2.27,560,S82308728,Planet_1424
2.77,15,S19113628,Planet_1425
2.27,94,S88478727,Planet_1426
1.27,469,S302699294,Planet_1427
1.27,70,S85335212,Planet_1428
0.97,637,S6012575,Planet_1429
2.77,213,S143047975,Planet_1430
3.27,14,S199574208,Planet_1431
1.0699999999999998,21,S231731268,Planet_1432
0.67,27,S289726188,Planet_1433
3.0699999999999994,277,S316781121,Planet_1434
8.869999999999997,68,S73305532,Planet_1435
0.67,22,Snan,Planet_1436
2.6699999999999995,369,S232022864,Planet_1437
1.27,177,S122723011,Planet_1438
1.27,251,S27212458,Planet_1439
2.869999999999999,226,S198106000,Planet_1440
2.1699999999999995,38,S27351599,Planet_1441
0.67,35,S238602461,Planet_1442
4.969999999999999,10,S71094440,Planet_1443
1.4699999999999998,358,S60175114,Planet_1444
2.77,316,S305743877,Planet_1445
2.37,119,S335814603,Planet_1446
1.97,70,S172166165,Planet_1447
0.87,193,S68246758,Planet_1448
0.97,32,S129383,Planet_1449
2.5699999999999994,129,S298896144,Planet_1450
1.27,160,S458445966,Planet_1451
1.4699999999999998,119,S319085677,Planet_1452
0.97,10,S282843610,Planet_1453
2.27,551,S231704229,Planet_1454
2.07,403,S159951652,Planet_1455
1.4699999999999998,205,S311551677,Planet_1456
0.67,369,S271406590,Planet_1457
2.869999999999999,247,S255563650,Planet_1458
2.1699999999999995,150,S281764250,Planet_1459
3.1699999999999995,49,S341526939,Planet_1460
1.87,41,S139410330,Planet_1461
0.97,550,S59476871,Planet_1462
2.1699999999999995,29,S22038430,Planet_1463
6.069999999999999,461,S10113178,Planet_1464
1.0699999999999998,112,S114435313,Planet_1465
0.77,44,S286763141,Planet_1466
2.1699999999999995,44,S302618307,Planet_1467
2.07,27,S71233335,Planet_1468
1.7699999999999996,41,S193272018,Planet_1469
3.27,311,S64070882,Planet_1470
0.87,160,S164170728,Planet_1471
0.67,440,S383218397,Planet_1472
0.87,463,S58445695,Planet_1473
3.1699999999999995,20,S155885021,Planet_1474
2.9699999999999998,631,S70553159,Planet_1475
1.27,429,S389757980,Planet_1476
0.97,353,S311180437,Planet_1477
0.67,224,S146600960,Planet_1478
0.77,204,S459056725,Planet_1479
1.0699999999999998,11,S147261632,Planet_1480
0.97,511,S51104455,Planet_1481
1.7699999999999996,458,S371422484,Planet_1482
1.17,191,S274545692,Planet_1483
2.37,15,S363549734,Planet_1484
0.87,295,S234288627,Planet_1485
1.5699999999999998,439,S348318796,Planet_1486
3.1699999999999995,470,S328629163,Planet_1487
1.27,389,S1277142190,Planet_1488
2.9699999999999998,13,S323494982,Planet_1489
1.27,67,S229653719,Planet_1490
15.069999999999997,21,S173925925,Planet_1491
3.27,131,S182938696,Planet_1492
0.87,64,S459827389,Planet_1493
1.0699999999999998,19,S335636504,Planet_1494
2.5699999999999994,504,S47346402,Planet_1495
0.97,410,S208538982,Planet_1496
0.67,66,S349484401,Planet_1497
0.77,28,S303655974,Planet_1498
1.17,537,S150899677,Planet_1499
1.37,339,S131117847,Planet_1500
1.37,60,S441709023,Planet_1501
1.97,424,S271997555,Planet_1502
1.7699999999999996,158,S422847367,Planet_1503
4.369999999999999,86,S418175966,Planet_1504
11.669999999999998,430,S471012343,Planet_1505
1.37,20,S30293512,Planet_1506
1.27,107,S391095065,Planet_1507
1.5699999999999998,634,S41038121,Planet_1508
2.1699999999999995,33,S301560849,Planet_1509
0.67,272,S440702883,Planet_1510
0.77,134,S328961071,Planet_1511
2.5699999999999994,345,S3567372,Planet_1512
2.07,137,S202680983,Planet_1513
1.97,325,S278919162,Planet_1514
2.9699999999999998,92,S325251252,Planet_1515
1.5699999999999998,495,S272335628,Planet_1516
0.87,588,S122723011,Planet_1517
1.4699999999999998,120,S157272202,Planet_1518
0.77,54,S416117806,Planet_1519
1.17,358,S365725319,Planet_1520
0.67,390,S420072064,Planet_1521
0.67,75,S372816349,Planet_1522
2.37,544,S650350165,Planet_1523
0.67,23,S101719893,Planet_1524
4.769999999999999,29,S100481243,Planet_1525
0.77,192,S230225787,Planet_1526
1.27,540,S325273691,Planet_1527
0.77,126,S111784356,Planet_1528
1.37,595,S183307030,Planet_1529
0.67,51,S419923554,Planet_1530
1.4699999999999998,39,S101407846,Planet_1531
2.27,67,S254147274,Planet_1532
0.67,108,S64070385,Planet_1533
2.07,357,S178170409,Planet_1534
1.97,10,S318946785,Planet_1535
0.87,52,S459565648,Planet_1536
5.569999999999999,55,S219792161,Planet_1537
2.77,185,S425282449,Planet_1538
7.769999999999999,475,S277548101,Planet_1539
4.169999999999999,624,S152160824,Planet_1540
2.37,256,S403027164,Planet_1541
3.27,87,S186579346,Planet_1542
4.369999999999999,75,S71434397,Planet_1543
0.67,22,S318362684,Planet_1544
7.869999999999998,338,S350166984,Planet_1545
4.169999999999999,102,S2288734,Planet_1546
1.87,569,S234315293,Planet_1547
5.369999999999999,11,S224270730,Planet_1548
2.37,151,S389853353,Planet_1549
0.77,504,S835870015,Planet_1550
2.869999999999999,603,S27691167,Planet_1551
1.0699999999999998,425,S17618172,Planet_1552
1.5699999999999998,558,S233975043,Planet_1553
2.9699999999999998,389,S219187616,Planet_1554
0.77,142,S238432056,Planet_1555
0.77,137,S185284200,Planet_1556
4.669999999999999,632,S96745915,Planet_1557
0.67,92,S281498595,Planet_1558
1.0699999999999998,242,S387609654,Planet_1559
3.4699999999999998,196,S95360511,Planet_1560
0.77,18,S44577692,Planet_1561
3.669999999999999,261,S123993451,Planet_1562
2.6699999999999995,17,S344951838,Planet_1563
0.77,41,S220433364,Planet_1564
3.369999999999999,40,S262816769,Planet_1565
1.0699999999999998,33,S291509053,Planet_1566
0.77,193,S248409532,Planet_1567
0.77,19,S363766517,Planet_1568
3.769999999999999,192,S437340280,Planet_1569
2.77,141,S293689267,Planet_1570
1.17,30,S214664575,Planet_1571
3.5699999999999994,133,S36879392,Planet_1572
5.969999999999999,436,S181589885,Planet_1573
1.17,26,S101285663,Planet_1574
1.97,24,S165602023,Planet_1575
1.87,336,S270201844,Planet_1576
1.7699999999999996,378,S386070101,Planet_1577
1.27,593,S144251458,Planet_1578
1.37,20,S150796339,Planet_1579
1.27,40,S144511638,Planet_1580
2.5699999999999994,258,S1002549140,Planet_1581
3.369999999999999,228,S397368422,Planet_1582
0.67,134,S398523562,Planet_1583
0.67,12,S157871565,Planet_1584
7.369999999999998,546,S311064351,Planet_1585
1.37,38,S457880598,Planet_1586
3.0699999999999994,360,S24190130,Planet_1587
0.97,12,S28833320,Planet_1588
0.77,15,S355916910,Planet_1589
1.4699999999999998,179,S406870521,Planet_1590
2.5699999999999994,554,S46907042,Planet_1591
0.87,323,S72814920,Planet_1592
0.67,205,S142948307,Planet_1593
1.27,74,S165287825,Planet_1594
1.17,33,S150316409,Planet_1595
0.97,176,S437261155,Planet_1596
0.67,542,S101722543,Planet_1597
4.669999999999999,266,S148199381,Planet_1598
0.97,10,S349606708,Planet_1599
1.87,10,S191182374,Planet_1600
3.27,471,S267399515,Planet_1601
2.47,70,S63571394,Planet_1602
1.17,107,S40673869,Planet_1603
2.27,281,S311092804,Planet_1604
1.37,75,S231279823,Planet_1605
1.0699999999999998,70,S257715493,Planet_1606
1.4699999999999998,268,S182900321,Planet_1607
3.669999999999999,10,S302694875,Planet_1608
0.87,21,S168901705,Planet_1609
1.0699999999999998,59,S269885278,Planet_1610
0.77,590,S163261025,Planet_1611
1.7699999999999996,55,S337130939,Planet_1612
2.9699999999999998,26,S58465153,Planet_1613
0.77,15,S318805118,Planet_1614
4.769999999999999,80,S72510218,Planet_1615
1.27,522,S248027247,Planet_1616
4.769999999999999,159,S386838174,Planet_1617
2.47,70,S368436417,Planet_1618
2.47,226,S311063391,Planet_1619
8.569999999999999,178,S99763775,Planet_1620
0.97,541,S418037250,Planet_1621
8.069999999999999,69,S468517470,Planet_1622
2.07,214,S440109718,Planet_1623
1.67,282,S138507004,Planet_1624
0.67,227,S229690324,Planet_1625
2.47,289,S73395090,Planet_1626
2.07,58,S138431696,Planet_1627
1.27,29,S293608218,Planet_1628
1.5699999999999998,19,S143021098,Planet_1629
2.27,26,S279850471,Planet_1630
4.369999999999999,632,S318628394,Planet_1631
0.77,85,S11895653,Planet_1632
1.5699999999999998,294,S374955271,Planet_1633
0.67,330,S183984086,Planet_1634
0.97,209,Snan,Planet_1635
1.37,162,S113248833,Planet_1636
1.87,91,S129276723,Planet_1637
1.0699999999999998,29,S147113992,Planet_1638
2.07,167,S34926238,Planet_1639
1.67,490,S411628298,Planet_1640
4.969999999999999,25,S116759515,Planet_1641
1.17,49,S201287746,Planet_1642
2.37,369,S261135533,Planet_1643
2.869999999999999,361,S123013596,Planet_1644
2.07,87,S183356952,Planet_1645
0.67,26,S461248973,Planet_1646
1.0699999999999998,35,S246862726,Planet_1647
0.97,379,S431898298,Planet_1648
0.77,10,S100010286,Planet_1649
1.17,223,S113873448,Planet_1650
0.67,122,S371477593,Planet_1651
2.47,120,S392094347,Planet_1652
1.87,243,S251091413,Planet_1653
1.17,10,S61397572,Planet_1654
1.67,29,S36841797,Planet_1655
11.07,82,S287849681,Planet_1656
2.07,10,S7445600,Planet_1657
1.17,159,S326242565,Planet_1658
1.27,31,S390410291,Planet_1659
2.27,16,S20325431,Planet_1660
2.1699999999999995,335,S903126674,Planet_1661
2.869999999999999,25,S166788138,Planet_1662
0.67,298,S356668126,Planet_1663
0.77,140,S142299854,Planet_1664
1.87,44,S162494287,Planet_1665
0.97,383,S287609748,Planet_1666
1.7699999999999996,85,S161401705,Planet_1667
1.87,278,S331296084,Planet_1668
0.67,608,S257798328,Planet_1669
2.07,395,S332064684,Planet_1670
0.87,133,S53580461,Planet_1671
0.87,18,S51269322,Planet_1672
0.77,192,S45696212,Planet_1673
2.869999999999999,55,S236546180,Planet_1674
0.67,46,S427580188,Planet_1675
1.17,256,S281738302,Planet_1676
0.87,63,S48788704,Planet_1677
4.069999999999999,220,S604446820,Planet_1678
3.369999999999999,79,S141249230,Planet_1679
0.77,50,S348489282,Planet_1680
2.37,479,S291161401,Planet_1681
0.97,49,S352503797,Planet_1682
0.67,87,S73395090,Planet_1683
2.6699999999999995,111,S166855070,Planet_1684
3.0699999999999994,183,S9486512,Planet_1685
0.97,488,S275240386,Planet_1686
0.97,10,S77549396,Planet_1687
0.67,517,S439949948,Planet_1688
1.0699999999999998,15,S55903488,Planet_1689
2.47,451,S4400550,Planet_1690
11.869999999999996,465,S157399917,Planet_1691
2.5699999999999994,205,S165654322,Planet_1692
0.77,11,S115858251,Planet_1693
2.47,27,S142103354,Planet_1694
0.87,33,S397538321,Planet_1695
4.169999999999999,436,S39084991,Planet_1696
0.67,79,S58338979,Planet_1697
2.77,373,S91686663,Planet_1698
0.97,238,S70219870,Planet_1699
2.27,121,S183564258,Planet_1700
1.17,540,S27137427,Planet_1701
0.87,137,S328324098,Planet_1702
1.0699999999999998,137,S462310204,Planet_1703
3.4699999999999998,521,S771231090,Planet_1704
2.9699999999999998,46,S246895813,Planet_1705
2.07,603,S138362758,Planet_1706
0.67,94,S367279806,Planet_1707
0.77,428,S160301039,Planet_1708
0.67,162,S185284480,Planet_1709
0.67,272,S52194638,Planet_1710
0.97,526,S253888495,Planet_1711
2.1699999999999995,149,S353287103,Planet_1712
1.67,613,S358015762,Planet_1713
1.4699999999999998,210,S233121747,Planet_1714
1.17,99,S63468501,Planet_1715
1.67,49,S95339414,Planet_1716
3.369999999999999,16,S62569281,Planet_1717
0.67,40,S454082369,Planet_1718
2.07,85,S462699658,Planet_1719
0.77,359,S454012528,Planet_1720
1.17,164,S251091411,Planet_1721
1.27,250,S329649885,Planet_1722
1.67,15,S396795976,Planet_1723
1.87,16,S392094347,Planet_1724
2.9699999999999998,17,S173673173,Planet_1725
1.17,66,S156076941,Planet_1726
1.97,104,S219963624,Planet_1727
1.37,289,S79660594,Planet_1728
3.669999999999999,323,S130587313,Planet_1729
0.67,21,S352503796,Planet_1730
1.97,376,S424782713,Planet_1731
3.27,10,S141899106,Planet_1732
2.37,300,S298164374,Planet_1733
1.87,105,S6172378,Planet_1734
4.169999999999999,146,S317439826,Planet_1735
2.47,19,S416519879,Planet_1736
2.5699999999999994,23,S259589304,Planet_1737
0.97,638,S167303382,Planet_1738
3.369999999999999,14,S69912980,Planet_1739
0.77,468,S436933290,Planet_1740
2.6699999999999995,11,S149397420,Planet_1741
1.7699999999999996,559,S55440009,Planet_1742
3.1699999999999995,28,S380887434,Planet_1743
1.97,10,S333352047,Planet_1744
3.369999999999999,561,S214547556,Planet_1745
4.669999999999999,361,S367631379,Planet_1746
0.77,23,S313988572,Planet_1747
3.669999999999999,446,S22903436,Planet_1748
16.069999999999997,84,S162673762,Planet_1749
2.1699999999999995,63,S1674663308,Planet_1750
1.17,13,S393638658,Planet_1751
0.77,138,S87418452,Planet_1752
0.87,167,S358615829,Planet_1753
0.87,32,S282038438,Planet_1754
4.369999999999999,435,S135232258,Planet_1755
2.77,40,S409375180,Planet_1756
0.77,208,S253035400,Planet_1757
1.5699999999999998,35,S84316376,Planet_1758
0.97,342,S28127268,Planet_1759
2.37,55,S437325588,Planet_1760
2.37,288,S36124955,Planet_1761
0.87,85,S188640759,Planet_1762
0.97,96,S241655722,Planet_1763
9.669999999999998,445,S343564093,Planet_1764
1.17,578,S142103354,Planet_1765
0.87,103,S287081520,Planet_1766
3.0699999999999994,106,S279342892,Planet_1767
3.0699999999999994,30,S40104085,Planet_1768
0.67,53,S387009593,Planet_1769
1.0699999999999998,11,S417760241,Planet_1770
0.67,16,S101101072,Planet_1771
1.0699999999999998,282,S51323309,Planet_1772
1.67,433,S471012741,Planet_1773
2.07,15,S284120758,Planet_1774
1.4699999999999998,45,S282750547,Planet_1775
0.67,100,S397362481,Planet_1776
1.5699999999999998,22,S48194330,Planet_1777
7.769999999999999,203,S9001920,Planet_1778
1.97,127,S21042633,Planet_1779
2.869999999999999,301,S450298091,Planet_1780
2.77,140,S257398687,Planet_1781
1.5699999999999998,289,S282084107,Planet_1782
0.67,151,S92566472,Planet_1783
0.97,309,S24924439,Planet_1784
3.4699999999999998,272,S420470817,Planet_1785
0.67,296,S352300400,Planet_1786
1.4699999999999998,13,S219147916,Planet_1787
4.869999999999999,573,S173766003,Planet_1788
1.7699999999999996,40,S219187616,Planet_1789
0.67,416,S75899957,Planet_1790
1.27,152,S290474796,Planet_1791
1.67,20,S262710157,Planet_1792
1.37,130,S330191766,Planet_1793
1.4699999999999998,638,S266023510,Planet_1794
0.87,110,S302492175,Planet_1795
0.97,453,Snan,Planet_1796
1.7699999999999996,10,S58462925,Planet_1797
1.4699999999999998,10,S183307030,Planet_1798
0.97,12,S274764311,Planet_1799
4.969999999999999,333,S238220437,Planet_1800
1.4699999999999998,10,S258105174,Planet_1801
0.97,120,S310137822,Planet_1802
1.7699999999999996,13,S394234013,Planet_1803
3.9699999999999993,65,S138618021,Planet_1804
0.87,110,S100670109,Planet_1805
1.17,59,S16855,Planet_1806
0.77,61,S170500384,Planet_1807
1.4699999999999998,80,S393713801,Planet_1808
3.369999999999999,285,S226107999,Planet_1809
1.37,11,S284013790,Planet_1810
0.77,557,S81339324,Planet_1811
1.0699999999999998,244,S32085776,Planet_1812
2.9699999999999998,60,S434210589,Planet_1813
0.87,40,S250602194,Planet_1814
2.869999999999999,116,S141874552,Planet_1815
0.67,136,S166853853,Planet_1816
0.77,282,S366036174,Planet_1817
4.27,612,S118295030,Planet_1818
6.269999999999999,364,S334453577,Planet_1819
1.0699999999999998,34,S114921859,Planet_1820
2.07,11,S201881092,Planet_1821
3.4699999999999998,240,S251333140,Planet_1822
1.27,459,S283745924,Planet_1823
0.67,13,S259999047,Planet_1824
1.27,24,S153027837,Planet_1825
5.369999999999999,14,S409858786,Planet_1826
0.97,19,S219187616,Planet_1827
0.67,34,S19113628,Planet_1828
3.1699999999999995,97,S34068865,Planet_1829
2.869999999999999,70,S1202655842,Planet_1830
0.97,579,S120841208,Planet_1831
2.1699999999999995,518,S416519074,Planet_1832
2.07,41,S366661076,Planet_1833
0.67,120,S130725942,Planet_1834
1.4699999999999998,320,S250393730,Planet_1835
1.7699999999999996,147,S371856631,Planet_1836
7.269999999999999,66,S149396581,Planet_1837
2.07,37,S22567172,Planet_1838
0.67,17,S97402436,Planet_1839
1.5699999999999998,547,S379470817,Planet_1840
2.6699999999999995,286,S35761475,Planet_1841
3.1699999999999995,11,S164139204,Planet_1842
0.77,69,S434138790,Planet_1843
0.77,367,S198187877,Planet_1844
6.669999999999998,355,S341687654,Planet_1845
2.07,317,S469974177,Planet_1846
1.0699999999999998,569,S23369524,Planet_1847
0.67,73,S58338979,Planet_1848
1.87,382,S297962875,Planet_1849
5.569999999999999,25,S359981217,Planet_1850
3.869999999999999,212,S651533420,Planet_1851
1.17,12,S83867325,Planet_1852
1.5699999999999998,473,S396951485,Planet_1853
1.0699999999999998,183,S231279823,Planet_1854
2.5699999999999994,634,S270348924,Planet_1855
1.27,612,S419813032,Planet_1856
1.17,463,S800823400,Planet_1857
0.87,276,S396915226,Planet_1858
1.4699999999999998,294,S362747897,Planet_1859
1.17,38,S242430354,Planet_1860
0.97,406,S55652063,Planet_1861
11.769999999999998,10,S310381208,Planet_1862
1.37,589,S212957673,Planet_1863
2.37,13,S23556171,Planet_1864
1.27,547,S47346402,Planet_1865
5.069999999999999,13,S310355676,Planet_1866
1.7699999999999996,511,S18428158,Planet_1867
3.0699999999999994,106,S468418392,Planet_1868
2.5699999999999994,280,S297075865,Planet_1869
1.27,20,S118295030,Planet_1870
0.67,93,S175490502,Planet_1871
1.97,393,S289952026,Planet_1872
3.669999999999999,472,S188045767,Planet_1873
0.97,380,S27137427,Planet_1874
1.0699999999999998,122,S77897915,Planet_1875
0.87,410,S365986270,Planet_1876
2.27,10,S238813498,Planet_1877
2.9699999999999998,534,S350166984,Planet_1878
1.87,47,S390693415,Planet_1879
3.869999999999999,341,S357239204,Planet_1880
3.1699999999999995,132,S139112038,Planet_1881
1.87,55,S115323092,Planet_1882
1.87,128,S23189325,Planet_1883
1.17,40,S459178527,Planet_1884
0.67,483,S169578947,Planet_1885
2.869999999999999,11,S246902275,Planet_1886
0.67,50,S98796344,Planet_1887
2.6699999999999995,54,S187679739,Planet_1888
0.77,235,S188580272,Planet_1889
3.369999999999999,439,S6677241,Planet_1890
2.6699999999999995,510,S406941612,Planet_1891
1.37,72,S394393038,Planet_1892
0.87,618,S218044102,Planet_1893
1.97,11,S409104974,Planet_1894
1.67,15,S25381371,Planet_1895
1.0699999999999998,60,S123269276,Planet_1896
1.4699999999999998,214,S199481655,Planet_1897
2.07,586,S406883293,Planet_1898
1.0699999999999998,51,S267083739,Planet_1899
0.97,355,S455030131,Planet_1900
0.97,464,S159190692,Planet_1901
6.969999999999999,389,S57157803,Planet_1902
0.97,286,S422407583,Planet_1903
1.17,52,S471012450,Planet_1904
1.67,23,S310171805,Planet_1905
2.07,57,S287376947,Planet_1906
0.77,125,S298896136,Planet_1907
2.37,258,S224602388,Planet_1908
6.769999999999999,536,S50587969,Planet_1909
2.07,98,S1905567081,Planet_1910
1.27,40,S44792155,Planet_1911
0.67,272,S310526844,Planet_1912
0.87,585,S372896796,Planet_1913
1.7699999999999996,205,S446006789,Planet_1914
1.17,99,S161404387,Planet_1915
0.77,74,S142319244,Planet_1916
1.0699999999999998,10,S42713455,Planet_1917
0.77,621,S273418879,Planet_1918
10.169999999999998,337,S35761475,Planet_1919
0.67,416,S198106000,Planet_1920
1.7699999999999996,302,S203230367,Planet_1921
2.5699999999999994,86,S407688400,Planet_1922
2.5699999999999994,160,S432235014,Planet_1923
1.17,84,S309632151,Planet_1924
1.37,524,S149590989,Planet_1925
0.67,199,S230073588,Planet_1926
0.97,29,S459832522,Planet_1927
2.1699999999999995,208,S119147875,Planet_1928
2.27,65,S115908178,Planet_1929
0.97,309,S408130762,Planet_1930
1.4699999999999998,532,S258177087,Planet_1931
1.87,10,S201322507,Planet_1932
0.87,14,S26702488,Planet_1933
1.27,360,S401821253,Planet_1934
2.47,27,S77503171,Planet_1935
0.67,50,S384882785,Planet_1936
1.7699999999999996,404,S447283466,Planet_1937
4.369999999999999,338,S197146229,Planet_1938
1.37,49,S120461526,Planet_1939
0.97,73,S43255143,Planet_1940
0.87,127,S40535161,Planet_1941
2.5699999999999994,293,S115572537,Planet_1942
1.5699999999999998,173,S455030131,Planet_1943
1.97,246,S48189085,Planet_1944
1.97,80,S119578924,Planet_1945
2.47,191,S144480871,Planet_1946
4.669999999999999,209,S66189398,Planet_1947
1.7699999999999996,63,S1305321077,Planet_1948
0.87,268,S456865914,Planet_1949
1.17,116,S229159785,Planet_1950
0.77,43,S144251458,Planet_1951
0.67,295,S1101124559,Planet_1952
1.37,12,S164139204,Planet_1953
0.87,44,S397354290,Planet_1954
7.069999999999999,244,S441717318,Planet_1955
4.569999999999999,59,S441697774,Planet_1956
2.77,12,S204390135,Planet_1957
0.77,57,S185850907,Planet_1958
2.9699999999999998,282,S363549734,Planet_1959
0.97,478,S41038121,Planet_1960
0.97,48,S117124981,Planet_1961
2.869999999999999,53,S234282159,Planet_1962
1.0699999999999998,23,S229550884,Planet_1963
2.47,16,S17558287,Planet_1964
0.67,454,S166855070,Planet_1965
0.77,550,S284291748,Planet_1966
1.0699999999999998,299,S120563501,Planet_1967
6.069999999999999,173,S344714317,Planet_1968
1.0699999999999998,107,S471012663,Planet_1969
2.1699999999999995,306,S147897190,Planet_1970
5.869999999999999,203,S370406321,Planet_1971
1.5699999999999998,13,S111773,Planet_1972
1.27,81,S430246811,Planet_1973
2.37,143,S20905543,Planet_1974
4.469999999999999,46,S279182339,Planet_1975
5.269999999999999,177,S232667148,Planet_1976
0.97,509,S79660594,Planet_1977
0.97,160,S82458305,Planet_1978
3.1699999999999995,83,S398736020,Planet_1979
2.27,384,S453465810,Planet_1980
0.67,30,S233435605,Planet_1981
1.0699999999999998,16,S434138790,Planet_1982
0.97,268,S334578550,Planet_1983
0.97,101,S169344643,Planet_1984
3.0699999999999994,283,S162494287,Planet_1985
1.17,73,S435045600,Planet_1986
1.17,356,S176188045,Planet_1987
1.0699999999999998,43,S46909822,Planet_1988
3.4699999999999998,563,S243867012,Planet_1989
2.5699999999999994,365,S458889878,Planet_1990
2.1699999999999995,23,S55464690,Planet_1991
1.87,511,S157008163,Planet_1992
5.869999999999999,264,S444008058,Planet_1993
0.97,19,S254643343,Planet_1994
6.569999999999999,203,S85993728,Planet_1995
2.47,268,S1871250590,Planet_1996
1.5699999999999998,255,S384673951,Planet_1997
0.87,73,S275218861,Planet_1998
2.9699999999999998,91,S385811983,Planet_1999
0.67,23,S389757980,Planet_2000
0.67,344,S36724087,Planet_2001
1.37,233,S229686919,Planet_2002
1.5699999999999998,10,S338262765,Planet_2003
4.569999999999999,292,S283722336,Planet_2004
0.77,358,Snan,Planet_2005
0.67,80,S88228576,Planet_2006
1.17,142,S371545002,Planet_2007
1.0699999999999998,583,S70514364,Planet_2008
1.17,56,S410399074,Planet_2009
2.1699999999999995,63,S252756054,Planet_2010
0.67,47,S119175635,Planet_2011
0.67,12,S230073588,Planet_2012
2.6699999999999995,31,S319025953,Planet_2013
3.27,188,S193603077,Planet_2014
2.9699999999999998,134,S231311876,Planet_2015
1.17,123,S404393507,Planet_2016
5.469999999999999,109,S471012384,Planet_2017
5.969999999999999,614,S160007278,Planet_2018
2.77,62,S412778373,Planet_2019
2.47,304,S47423224,Planet_2020
6.969999999999999,36,S290949512,Planet_2021
0.67,311,S369021290,Planet_2022
